System,Package,Class,Name, COMP, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOA, MOD, HDIF, LOOP, EXCR, MDN, VDEC, NOPR, EXCT, VREF, CAST, TDN, HVOL, NAND
"No System Name","org.sqlite","SQLiteDataSourceTest","enumParam",2,18,115,46,6881.44,0.21,6,10,1,23,0,2,10.83,1,0,2,7,60,1,14,0,3,635.21,55
"No System Name","org.sqlite.core","DB","errmsg",1,1,7,7,39.30,0.01,2,0,0,1,0,1,2.00,0,0,0,0,4,1,0,0,0,19.65,3
"No System Name","org.sqlite.core","NativeDB","errmsg",1,1,8,8,60.00,0.01,1,0,0,1,0,3,2.50,0,0,0,0,5,0,0,0,0,24.00,3
"No System Name","org.sqlite","Function","error",1,3,21,17,381.50,0.03,2,1,1,2,1,3,4.44,0,0,0,0,11,1,3,0,0,85.84,10
"No System Name","org.sqlite","ConnectionTest","errorOnEmptyPragmaValueInURI",1,2,21,18,394.06,0.03,2,1,0,3,0,2,4.50,0,0,0,0,12,1,0,0,0,87.57,9
"No System Name","org.sqlite.core","CoreDatabaseMetaData","escape",3,11,70,28,5384.24,0.11,2,5,0,11,1,1,16.00,1,0,2,3,38,0,12,0,2,336.51,32
"No System Name","org.sqlite.core","CoreStatement","exec",3,8,61,33,3205.29,0.10,1,4,0,14,0,1,10.42,0,0,1,1,36,1,8,0,2,307.71,25
"No System Name","org.sqlite.core","CoreStatement","exec",3,8,62,33,3388.15,0.10,2,4,0,14,1,1,10.83,0,0,1,1,36,1,9,0,2,312.75,26
"No System Name","org.sqlite.core","DB","exec",2,13,53,29,2282.93,0.09,2,0,5,18,1,3,8.87,0,0,1,1,34,1,6,0,2,257.47,19
"No System Name","org.sqlite","StatementTest","execute",1,16,123,31,7104.66,0.20,2,7,5,17,0,2,11.66,0,0,0,1,66,1,15,0,0,609.37,57
"No System Name","org.sqlite.jdbc3","JDBC3PreparedStatement","execute",1,7,38,24,888.57,0.06,1,3,2,8,0,1,5.10,0,0,0,0,21,1,7,0,0,174.23,17
"No System Name","org.sqlite.core","DB","execute",2,12,48,27,1734.58,0.08,2,0,3,14,1,2,7.60,0,0,0,1,29,1,6,0,0,228.23,19
"No System Name","org.sqlite.jdbc3","JDBC3PreparedStatement","execute",1,2,15,14,199.89,0.02,2,0,1,3,1,2,3.50,0,0,0,0,8,1,0,0,0,57.11,7
"No System Name","org.sqlite.jdbc3","JDBC3Statement","execute",2,9,52,26,1833.17,0.08,4,3,2,11,1,1,7.50,0,0,1,1,28,1,7,0,1,244.42,24
"No System Name","org.sqlite.jdbc3","JDBC3Statement","execute",1,2,15,14,171.33,0.02,2,0,1,2,2,1,3.00,0,0,0,0,7,1,0,0,0,57.11,8
"No System Name","org.sqlite.jdbc3","JDBC3Statement","execute",1,2,16,15,218.79,0.02,2,0,1,2,2,1,3.50,0,0,0,0,8,1,0,0,0,62.51,8
"No System Name","org.sqlite.jdbc3","JDBC3Statement","execute",1,2,16,14,243.67,0.02,2,0,1,2,2,1,4.00,0,0,0,0,8,1,0,0,0,60.92,8
"No System Name","org.sqlite.core","DB","execute",6,26,143,56,16389.21,0.28,3,1,8,30,2,3,19.74,1,0,3,3,82,1,31,0,4,830.45,61
"No System Name","org.sqlite","ExtendedCommand$BackupCommand","execute",1,2,17,15,221.39,0.02,2,1,0,3,1,1,3.33,0,0,0,0,7,1,3,0,0,66.42,10
"No System Name","org.sqlite","ExtendedCommand$RestoreCommand","execute",1,2,17,15,221.39,0.02,2,1,0,3,1,1,3.33,0,0,0,0,7,1,3,0,0,66.42,10
"No System Name","org.sqlite","ExtendedCommand$SQLExtension","execute",1,1,12,12,129.06,0.01,2,0,0,1,1,1,3.00,0,0,0,0,6,1,0,0,0,43.02,6
"No System Name","org.sqlite.core","CorePreparedStatement","executeBatch",2,7,43,27,1916.81,0.07,1,1,2,12,0,2,9.38,0,0,1,0,28,1,6,0,3,204.46,15
"No System Name","org.sqlite.jdbc3","JDBC3Statement","executeBatch",4,18,123,46,15258.15,0.23,3,5,2,27,0,1,22.46,1,1,4,2,74,1,20,1,7,679.40,49
"No System Name","org.sqlite.core","DB","executeBatch",7,28,161,50,23029.85,0.30,3,2,7,32,3,2,25.34,2,0,4,5,91,1,31,0,8,908.66,70
"No System Name","org.sqlite","StatementTest","executeClearRS",1,5,42,22,1167.00,0.06,1,3,3,6,0,2,6.23,0,0,0,0,24,1,4,0,0,187.30,18
"No System Name","org.sqlite","StatementTest","executeNoRS",1,3,28,19,642.29,0.04,1,2,1,4,0,2,5.40,0,0,0,0,16,1,2,0,0,118.94,12
"No System Name","org.sqlite.jdbc3","JDBC3PreparedStatement","executeQuery",2,9,49,30,1602.92,0.08,2,4,3,11,0,1,6.67,0,0,1,0,29,1,7,0,1,240.44,20
"No System Name","org.sqlite.jdbc3","JDBC3PreparedStatement","executeQuery",1,2,15,14,199.89,0.02,3,0,1,3,1,2,3.50,0,0,0,0,8,1,0,0,0,57.11,7
"No System Name","org.sqlite.jdbc3","JDBC3Statement","executeQuery",2,8,45,26,1722.38,0.07,3,2,3,10,1,1,8.14,0,0,1,0,26,1,4,0,1,211.52,19
"No System Name","org.sqlite.core","CoreStatement","executeQuery",1,1,12,12,107.55,0.01,3,0,0,1,2,2,2.50,0,0,0,0,5,1,0,0,0,43.02,7
"No System Name","org.sqlite.jdbc3","JDBC3Statement","executeQuery",1,3,22,16,528.00,0.03,3,0,1,4,2,1,6.00,0,0,0,0,10,1,4,0,0,88.00,12
"No System Name","org.sqlite","StatementTest","executeUpdate",1,11,109,33,5190.48,0.18,1,1,1,23,0,2,9.44,0,0,0,0,50,1,10,0,0,549.84,59
"No System Name","org.sqlite.jdbc3","JDBC3PreparedStatement","executeUpdate",2,8,44,26,1365.01,0.07,1,4,2,10,0,1,6.60,0,0,1,0,26,1,6,0,1,206.82,18
"No System Name","org.sqlite.jdbc3","JDBC3PreparedStatement","executeUpdate",1,2,15,14,199.89,0.02,2,0,1,3,1,2,3.50,0,0,0,0,8,1,0,0,0,57.11,7
"No System Name","org.sqlite.jdbc3","JDBC3Statement","executeUpdate",3,14,94,38,6756.14,0.16,5,5,1,22,1,1,13.70,0,0,2,3,52,1,17,0,4,493.31,42
"No System Name","org.sqlite.jdbc3","JDBC3Statement","executeUpdate",1,2,15,13,190.31,0.02,2,0,1,2,2,1,3.43,0,0,0,0,7,1,0,0,0,55.51,8
"No System Name","org.sqlite.jdbc3","JDBC3Statement","executeUpdate",1,2,16,14,243.67,0.02,2,0,1,2,2,1,4.00,0,0,0,0,8,1,0,0,0,60.92,8
"No System Name","org.sqlite.jdbc3","JDBC3Statement","executeUpdate",1,2,16,14,243.67,0.02,2,0,1,2,2,1,4.00,0,0,0,0,8,1,0,0,0,60.92,8
"No System Name","org.sqlite.core","DB","executeUpdate",2,5,37,25,1489.13,0.06,3,1,3,7,2,3,8.67,0,0,1,0,21,1,4,0,1,171.82,16
"No System Name","org.sqlite","ConnectionTest","executeUpdateOnClosedDB",2,8,50,29,1632.82,0.08,4,4,1,12,0,2,6.72,0,1,1,2,28,1,3,0,2,242.90,22
"No System Name","org.sqlite","ExtensionTest","extFTS3",1,7,52,27,1353.39,0.08,2,3,2,10,0,2,5.47,0,0,0,1,26,1,6,0,0,247.25,26
"No System Name","org.sqlite","ExtensionTest","extFunctions",1,9,72,28,2422.91,0.12,2,5,2,14,0,2,7.00,0,0,1,2,37,1,8,0,2,346.13,35
