Package,Class,Name,COMP,NOA,VDEC,VREF,HLTH,HVOC,HVOL,HDIF,HEFF,HBUG,CAST,NOPR,NAND,CREF,XMET,LMET,EXCR,EXCT,MOD,NLOC
org.roaringbitmap,ArrayContainer,increaseCapacity,5,0,1,2,21.0,10.0,69.76048999263462,6.0,418.5629399558077,0.02325349666421154,0,7,14,2,1,0,0,0,1,5
org.roaringbitmap,ArrayContainer,increaseCapacity,6,1,2,3,24.0,11.0,83.02635884729514,8.0,664.2108707783611,0.02767545294909838,0,8,16,2,1,0,0,0,1,6
org.roaringbitmap,ArrayContainer,inot,7,2,10,11,94.0,18.0,391.9729501355773,64.0,25086.26880867695,0.13065765004519245,0,32,62,5,4,2,0,0,1,24
org.roaringbitmap,ArrayContainer,ior,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,1,1
org.roaringbitmap,ArrayContainer,ior,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,1
org.roaringbitmap,ArrayContainer,iterator,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,1
org.roaringbitmap,ArrayContainer,ixor,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,1,1
org.roaringbitmap,ArrayContainer,ixor,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,1
org.roaringbitmap,ArrayContainer,loadData,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,3
org.roaringbitmap,ArrayContainer,negateRange,6,5,10,14,47.0,14.0,178.94568133670737,18.0,3221.0222640607326,0.05964856044556912,0,18,29,3,5,0,1,0,1,15
org.roaringbitmap,ArrayContainer,not,9,2,14,15,99.0,25.0,459.7417627876977,54.0,24826.055190535677,0.1532472542625659,0,36,63,4,3,3,0,0,1,30
org.roaringbitmap,ArrayContainer,or,6,1,11,9,75.0,24.0,343.8721875540868,26.0,8940.676876406256,0.11462406251802892,0,26,49,4,5,2,0,0,1,22
org.roaringbitmap,ArrayContainer,or,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,1
org.roaringbitmap,ArrayContainer,readExternal,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,1,2,2,1,2
org.roaringbitmap,ArrayContainer,remove,2,1,2,3,15.0,7.0,42.11032383086406,4.0,168.44129532345625,0.01403677461028802,0,5,10,3,2,0,0,0,1,5
org.roaringbitmap,ArrayContainer,serialize,2,1,2,3,5.0,4.0,10.0,1.0,10.0,0.0033333333333333335,0,2,3,3,2,0,1,1,1,4
org.roaringbitmap,ArrayContainer,serializedSizeInBytes,1,0,0,1,6.0,4.0,12.0,2.0,24.0,0.004,0,2,4,1,0,0,0,0,1,1
org.roaringbitmap,ArrayContainer,toBitmapContainer,1,0,1,2,3.0,3.0,4.754887502163469,0.0,0.0,0.0015849625007211565,0,1,2,2,2,0,0,0,1,3
org.roaringbitmap,ArrayContainer,toString,3,0,2,3,14.0,9.0,44.37895002019238,2.0,88.75790004038475,0.014792983340064125,0,5,9,2,4,0,0,0,1,10
