System,Package,Class,Name, COMP, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOA, MOD, HDIF, LOOP, EXCR, MDN, VDEC, NOPR, EXCT, VREF, CAST, TDN, HVOL, NAND
"No System Name","org.apache.commons.lang3.builder","HashCodeBuilder","HashCodeBuilder",1,3,12,0,0.00,0.00,0,0,0,4,0,1,0.00,0,0,0,0,7,0,2,0,0,0.00,5
"No System Name","org.apache.commons.lang3.builder","HashCodeBuilder","HashCodeBuilder",1,5,40,0,0.00,0.00,1,1,0,6,2,1,0.00,0,0,0,0,19,0,6,0,0,0.00,21
"No System Name","org.apache.commons.lang3.builder","IDKey","IDKey",1,3,19,0,0.00,0.00,2,1,0,4,1,1,0.00,0,0,0,0,10,0,4,0,0,0.00,9
"No System Name","org.apache.commons.lang3.text.translate","EntityArrays","ISO8859_1_ESCAPE",1,2,14,0,0.00,0.00,2,1,0,1,0,2,0.00,0,0,0,0,10,0,0,0,0,0.00,4
"No System Name","org.apache.commons.lang3.text.translate","EntityArrays","ISO8859_1_UNESCAPE",1,2,14,0,0.00,0.00,2,1,0,1,0,2,0.00,0,0,0,0,10,0,0,0,0,0.00,4
"No System Name","org.apache.commons.lang3.reflect","InheritanceUtils","InheritanceUtils",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.concurrent","BackgroundInitializer$InitializationTask","InitializationTask",1,2,11,0,0.00,0.00,1,0,0,3,1,1,0.00,0,0,0,0,6,0,2,0,0,0.00,5
"No System Name","org.apache.commons.lang3.text.translate","EntityArrays","JAVA_CTRL_CHARS_ESCAPE",1,2,14,0,0.00,0.00,2,1,0,1,0,2,0.00,0,0,0,0,10,0,0,0,0,0.00,4
"No System Name","org.apache.commons.lang3.text.translate","EntityArrays","JAVA_CTRL_CHARS_UNESCAPE",1,2,14,0,0.00,0.00,2,1,0,1,0,2,0.00,0,0,0,0,10,0,0,0,0,0.00,4
"No System Name","org.apache.commons.lang3.text.translate","JavaUnicodeEscaper","JavaUnicodeEscaper",1,2,19,0,0.00,0.00,0,0,0,3,3,1,0.00,0,0,0,0,8,0,3,0,0,0.00,11
"No System Name","org.apache.commons.lang3","JavaVersion","JavaVersion",1,3,21,0,0.00,0.00,1,0,0,4,2,0,0.00,0,0,0,0,10,0,4,0,0,0.00,11
"No System Name","org.apache.commons.lang3.builder","ToStringStyle$JsonToStringStyle","JsonToStringStyle",1,15,84,0,0.00,0.00,0,0,13,16,0,0,0.00,0,0,0,0,43,0,0,0,0,0.00,41
"No System Name","org.apache.commons.lang3","LocaleUtils","LocaleUtils",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.text.translate","LookupTranslator","LookupTranslator",5,19,127,0,0.00,0.00,4,7,0,21,1,1,0.00,1,0,3,3,72,0,23,0,4,0.00,55
"No System Name","org.apache.commons.lang3.text","StrLookup$MapStrLookup","MapStrLookup",1,2,16,0,0.00,0.00,3,0,0,3,1,0,0.00,0,0,0,0,8,0,2,0,0,0.00,8
"No System Name","org.apache.commons.lang3.reflect","MethodUtils","MethodUtils",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.concurrent","MultiBackgroundInitializer","MultiBackgroundInitializer",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.concurrent","MultiBackgroundInitializer","MultiBackgroundInitializer",1,2,11,0,0.00,0.00,1,0,0,3,1,1,0.00,0,0,0,0,6,0,1,0,0,0.00,5
"No System Name","org.apache.commons.lang3.concurrent","MultiBackgroundInitializer$MultiBackgroundInitializerResults","MultiBackgroundInitializerResults",1,4,40,0,0.00,0.00,6,0,0,8,3,1,0.00,0,0,0,0,21,0,6,0,0,0.00,19
"No System Name","org.apache.commons.lang3.builder","ToStringStyle$MultiLineToStringStyle","MultiLineToStringStyle",1,6,38,0,0.00,0.00,1,0,4,7,0,0,0.00,0,0,0,0,20,0,2,0,0,0.00,18
"No System Name","org.apache.commons.lang3.builder","MultilineRecursiveToStringStyle","MultilineRecursiveToStringStyle",1,3,10,0,0.00,0.00,0,0,1,4,0,1,0.00,0,0,0,0,7,0,0,0,0,0.00,3
"No System Name","org.apache.commons.lang3.mutable","MutableBoolean","MutableBoolean",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.mutable","MutableBoolean","MutableBoolean",1,3,16,0,0.00,0.00,0,0,0,4,1,1,0.00,0,0,0,0,9,0,2,0,0,0.00,7
"No System Name","org.apache.commons.lang3.mutable","MutableBoolean","MutableBoolean",1,3,19,0,0.00,0.00,1,1,0,4,1,1,0.00,0,0,0,0,11,0,2,0,0,0.00,8
"No System Name","org.apache.commons.lang3.mutable","MutableByte","MutableByte",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.mutable","MutableByte","MutableByte",1,3,16,0,0.00,0.00,0,0,0,4,1,1,0.00,0,0,0,0,9,0,2,0,0,0.00,7
"No System Name","org.apache.commons.lang3.mutable","MutableByte","MutableByte",1,3,19,0,0.00,0.00,1,1,0,4,1,1,0.00,0,0,0,0,11,0,2,0,0,0.00,8
"No System Name","org.apache.commons.lang3.mutable","MutableByte","MutableByte",1,3,22,0,0.00,0.00,2,1,0,4,1,1,0.00,0,0,0,0,12,0,2,0,0,0.00,10
"No System Name","org.apache.commons.lang3.mutable","MutableDouble","MutableDouble",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.mutable","MutableDouble","MutableDouble",1,3,16,0,0.00,0.00,0,0,0,4,1,1,0.00,0,0,0,0,9,0,2,0,0,0.00,7
"No System Name","org.apache.commons.lang3.mutable","MutableDouble","MutableDouble",1,3,19,0,0.00,0.00,1,1,0,4,1,1,0.00,0,0,0,0,11,0,2,0,0,0.00,8
"No System Name","org.apache.commons.lang3.mutable","MutableDouble","MutableDouble",1,3,22,0,0.00,0.00,2,1,0,4,1,1,0.00,0,0,0,0,12,0,2,0,0,0.00,10
"No System Name","org.apache.commons.lang3.mutable","MutableFloat","MutableFloat",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
