System,Package,Class,Name, COMP, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOA, MOD, HDIF, LOOP, EXCR, MDN, VDEC, NOPR, EXCT, VREF, CAST, TDN, HVOL, NAND
"No System Name","org.junit.tests.running.classes","ClassLevelMethodsWithIgnoredTestsTest","beforeClassShouldNotRunWhenAllTestsAreFiltered",1,3,42,26,940.64,0.07,7,4,1,8,0,2,4.76,0,0,0,1,24,0,1,0,0,197.42,18
"No System Name","org.junit.tests.running.classes","ClassLevelMethodsWithIgnoredTestsTest","beforeClassShouldNotRunWhenAllTestsAreIgnored",1,2,14,13,181.32,0.02,1,0,1,4,0,2,3.50,0,0,0,0,8,0,0,0,0,51.81,6
"No System Name","org.junit.tests.running.classes","ClassLevelMethodsWithIgnoredTestsTest","beforeClassShouldNotRunWhenWholeClassIsIgnored",1,2,14,13,181.32,0.02,1,0,1,5,0,2,3.50,0,0,0,0,8,0,0,0,0,51.81,6
"No System Name","org.junit.tests.running.methods","AnnotationTest$SubInheritance","beforeClassSub",1,2,12,12,150.57,0.01,0,0,0,3,0,3,3.50,0,0,0,0,7,0,1,0,0,43.02,5
"No System Name","org.junit.tests.running.methods","AnnotationTest$SuperInheritance","beforeClassSuper",1,2,12,12,150.57,0.01,0,0,0,3,0,3,3.50,0,0,0,0,7,0,1,0,0,43.02,5
"No System Name","org.junit.tests.running.methods","AnnotationTest$SubInheritance","beforeSub",1,2,11,11,114.16,0.01,0,0,0,3,0,2,3.00,0,0,0,0,6,0,1,0,0,38.05,5
"No System Name","org.junit.tests.running.methods","AnnotationTest$SuperInheritance","beforeSuper",1,2,11,11,114.16,0.01,0,0,0,3,0,2,3.00,0,0,0,0,6,0,1,0,0,38.05,5
"No System Name","org.junit.tests.experimental.rules","MethodRulesTest","beforesAndAfters",1,4,30,19,648.77,0.04,3,1,2,5,0,2,5.09,0,0,0,0,16,0,2,0,0,127.44,14
"No System Name","org.junit.tests.experimental.rules","TestRuleTest","beforesAndAfters",1,4,35,21,864.74,0.05,4,3,2,6,0,2,5.62,0,0,0,0,20,0,2,0,0,153.73,15
"No System Name","org.junit.internal","MethodSorterTest$DummySortJvm","beta",1,1,8,7,33.69,0.01,0,0,0,2,1,0,1.50,0,0,0,0,4,0,0,0,0,22.46,4
"No System Name","org.junit.internal","MethodSorterTest$DummySortWithDefault","beta",1,1,8,7,33.69,0.01,0,0,0,2,1,0,1.50,0,0,0,0,4,0,0,0,0,22.46,4
"No System Name","org.junit.internal","MethodSorterTest$DummySortWithNameAsc","beta",1,1,8,7,33.69,0.01,0,0,0,2,1,0,1.50,0,0,0,0,4,0,0,0,0,22.46,4
"No System Name","org.junit.internal","MethodSorterTest$DummySortWithoutAnnotation","beta",1,1,8,7,33.69,0.01,0,0,0,2,1,0,1.50,0,0,0,0,4,0,0,0,0,22.46,4
"No System Name","org.junit.tests.assertion","AssertionTest","bigDecimalsNotEqual",1,2,24,18,500.39,0.03,1,1,1,3,0,2,5.00,0,0,0,0,14,0,0,0,0,100.08,10
"No System Name","org.junit.tests.assertion","AssertionTest","booleansNotEqual",1,2,18,16,288.00,0.02,0,0,1,3,0,2,4.00,0,0,0,0,10,0,0,0,0,72.00,8
"No System Name","org.junit.tests.experimental.categories","CategoryTest$SomeAreSlow","both",1,1,17,12,182.83,0.02,0,0,0,2,0,3,3.00,0,0,0,0,11,0,0,0,0,60.94,6
"No System Name","org.junit.tests.experimental.rules","ClassRulesTest$CallMethodOnlyOnceRule","both",1,3,16,13,333.04,0.02,1,1,0,4,0,3,5.62,0,0,0,0,11,0,1,0,0,59.21,5
"No System Name","org.junit.tests.experimental.rules","TestRuleTest$CallMethodOnlyOnceRule","both",1,3,15,12,268.87,0.02,1,1,0,4,0,2,5.00,0,0,0,0,10,0,1,0,0,53.77,5
"No System Name","org.junit.matchers","JUnitMatchers","both",1,2,28,19,981.27,0.04,5,1,0,3,1,3,8.25,0,0,0,0,16,0,1,0,0,118.94,12
"No System Name","org.junit.tests.experimental.categories","CategoryTest$SomeAreSlow","bothReversed",1,1,17,12,182.83,0.02,0,0,0,2,0,3,3.00,0,0,0,0,11,0,0,0,0,60.94,6
"No System Name","org.junit.tests.experimental.rules","TemporaryFolderRuleAssuredDeletionTest$StubTemporaryFolder$TemporaryFolder.Builder","build",1,2,13,12,163.12,0.02,2,1,0,3,0,2,3.50,0,0,0,0,8,0,0,0,0,46.60,5
"No System Name","org.junit.internal.runners.rules","RuleMemberValidator$Builder","build",1,2,10,8,100.00,0.01,1,1,0,3,0,0,3.33,0,0,0,0,6,0,0,0,0,30.00,4
"No System Name","org.junit.rules","ExpectedExceptionMatcherBuilder","build",1,2,13,11,134.92,0.01,2,0,2,3,0,0,3.00,0,0,0,0,8,0,0,0,0,44.97,5
"No System Name","org.junit.rules","TemporaryFolder$Builder","build",1,2,11,9,139.48,0.01,1,1,0,3,0,1,4.00,0,0,0,0,7,0,0,0,0,34.87,4
"No System Name","org.junit.rules","Timeout$Builder","build",1,2,11,9,139.48,0.01,1,1,0,3,0,1,4.00,0,0,0,0,7,0,0,0,0,34.87,4
"No System Name","org.junit.internal.runners.statements","FailOnTimeout$Builder","build",2,4,26,17,657.57,0.04,3,2,0,6,1,1,6.19,0,0,1,0,15,0,2,0,1,106.27,11
"No System Name","org.junit.experimental.theories","ParameterSignature","buildConvertableTypesMap",1,11,130,37,8437.14,0.23,13,2,1,12,0,2,12.46,0,0,0,1,84,0,9,0,0,677.23,46
"No System Name","org.junit.experimental.theories.internal","Assignments","buildParameterSupplierFromClass",3,10,81,37,6681.12,0.14,7,5,0,12,1,1,15.83,1,0,2,2,51,1,9,1,2,421.97,30
"No System Name","org.junit.tests.experimental.theories.internal","ParameterizedAssertionErrorTest","buildParameterizedAssertionError",1,2,32,21,735.21,0.05,3,3,2,5,2,2,5.23,0,0,0,0,15,0,3,0,0,140.55,17
"No System Name","org.junit.internal.builders","AnnotatedBuilder","buildRunner",3,7,83,36,6526.89,0.14,10,6,0,15,2,1,15.21,0,1,2,1,49,1,9,0,4,429.10,34
"No System Name","org.junit.experimental.max","MaxCore","buildRunner",5,12,108,43,6749.89,0.20,10,13,1,17,1,1,11.52,0,0,1,2,65,0,12,0,4,586.04,43
"No System Name","org.junit.internal.runners.statements","FailOnTimeout","builder",1,2,11,9,183.06,0.01,1,1,0,3,0,2,5.25,0,0,0,0,8,0,0,0,0,34.87,3
"No System Name","org.junit.rules","TemporaryFolder","builder",1,2,11,9,183.06,0.01,1,1,0,3,0,2,5.25,0,0,0,0,8,0,0,0,0,34.87,3
"No System Name","org.junit.rules","Timeout","builder",1,2,11,9,183.06,0.01,1,1,0,3,0,2,5.25,0,0,0,0,8,0,0,0,0,34.87,3
"No System Name","org.junit.tests.experimental.rules","TemporaryFolderRuleAssuredDeletionTest$StubTemporaryFolder","builder",1,2,27,16,624.86,0.04,2,1,0,8,0,2,5.79,0,0,0,0,18,0,0,0,0,108.00,9
"No System Name","org.junit.tests.assertion","AssertionTest","bytesNotEqual",1,2,22,17,399.66,0.03,0,0,1,3,0,2,4.44,0,0,0,0,12,0,0,2,0,89.92,10
"No System Name","org.junit.tests.experimental.categories","CategoryTest$B","c",1,1,7,7,39.30,0.01,0,0,0,2,0,2,2.00,0,0,0,0,4,0,0,0,0,19.65,3
"No System Name","org.junit.tests.experimental.categories","CategoryTest$OneOfEach","c",1,1,13,11,134.92,0.01,0,0,0,2,0,3,3.00,0,0,0,0,8,0,0,0,0,44.97,5
"No System Name","org.junit.tests.experimental.categories","JavadocTest$A","c",1,1,17,12,182.83,0.02,0,0,0,2,0,3,3.00,0,0,0,0,11,0,0,0,0,60.94,6
