Package,Class,Name,COMP,NOA,VDEC,VREF,HLTH,HVOC,HVOL,HDIF,HEFF,HBUG,CAST,NOPR,NAND,CREF,XMET,LMET,EXCR,EXCT,MOD,NLOC
org.sqlite.core,DB,value_int,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,DB,value_type,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,DB,create_function,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,DB,destroy_function,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,DB,free_functions,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0
org.sqlite.core,DB,backup,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,DB,restore,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,DB,column_metadata,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0
org.sqlite.core,DB,column_names,2,1,3,4,11.0,6.0,28.43458750793272,2.0,56.86917501586544,0.009478195835977574,0,4,7,2,0,2,1,1,3,4
org.sqlite.core,DB,sqlbind,9,3,3,4,9.0,3.0,14.264662506490406,4.0,57.058650025961626,0.004754887502163469,8,8,1,11,11,6,1,1,2,18
org.sqlite.core,DB,executeBatch,7,3,8,10,31.0,14.0,118.02800258378572,10.0,1180.2800258378572,0.039342667527928574,0,11,20,6,6,7,2,1,2,20
org.sqlite.core,DB,execute,5,2,5,5,11.0,7.0,30.880904142633646,2.0,61.76180828526729,0.010293634714211216,0,4,7,5,5,8,1,1,3,16
org.sqlite.core,DB,execute,1,1,2,3,3.0,3.0,4.754887502163469,0.0,0.0,0.0015849625007211565,0,1,2,2,0,3,1,1,2,7
org.sqlite.core,DB,executeUpdate,2,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,1,3,1,1,3,4
org.sqlite.core,DB,throwex,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,1,1,1,1,1
org.sqlite.core,DB,throwex,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,1,2,1
org.sqlite.core,DB,throwex,1,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,1,1,1,1,1
org.sqlite.core,DB,newSQLException,1,2,4,4,12.0,4.0,24.0,4.0,96.0,0.008,0,4,8,4,3,0,1,1,2,3
org.sqlite.core,DB,newSQLException,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2,1,1,1,1
org.sqlite.core,DB,ensureAutoCommit,6,0,0,2,3.0,2.0,3.0,0.0,0.0,0.001,0,1,2,3,1,4,1,1,1,15
org.sqlite.core,CoreConnection,CoreConnection,2,3,4,5,3.0,3.0,4.754887502163469,0.0,0.0,0.0015849625007211565,1,1,2,9,12,2,1,1,1,22
org.sqlite.core,CoreConnection,extractPragmasFromFilename,9,2,12,12,49.0,21.0,215.22355371615927,8.0,1721.7884297292742,0.07174118457205308,0,17,32,7,16,0,1,1,1,26
org.sqlite.core,CoreConnection,open,7,2,13,7,54.0,13.0,199.82374477961898,27.0,5395.241109049713,0.06660791492653965,1,18,36,15,27,2,4,1,1,38
org.sqlite.core,CoreConnection,extractResource,6,1,12,10,45.0,21.0,197.65428402504423,7.0,1383.5799881753096,0.0658847613416814,0,15,30,14,27,0,2,1,1,24
org.sqlite.core,CoreConnection,getBusyTimeout,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1
org.sqlite.core,CoreConnection,setBusyTimeout,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,1,1,1,3
org.sqlite.core,CoreConnection,url,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1
org.sqlite.core,CoreConnection,libversion,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,1,1,1,1,2
org.sqlite.core,CoreConnection,db,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1
org.sqlite.core,CoreConnection,checkOpen,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,1,1,1,3
org.sqlite.core,CoreConnection,checkCursor,4,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,1,1,1,7
