System,Package,Class,Name, COMP, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOA, MOD, HDIF, LOOP, EXCR, MDN, VDEC, NOPR, EXCT, VREF, CAST, TDN, HVOL, NAND
"No System Name","com.kpelykh.docker.client.model","ContainerInspectResponse","getHostnamePath",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","ContainerInspectResponse","getHostsPath",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","Info","getIPv4Forwarding",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","Container","getId",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","ContainerCreateResponse","getId",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","ContainerInspectResponse","getId",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","Image","getId",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","ImageCreateResponse","getId",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","ImageInspectResponse","getId",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","Container","getImage",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","ContainerConfig","getImage",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","ContainerInspectResponse","getImageId",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client","DockerClient","getImages",1,2,18,16,370.29,0.02,3,0,1,3,0,1,5.14,0,0,0,0,10,1,0,0,0,72.00,8
"No System Name","com.kpelykh.docker.client.model","Info","getImages",1,2,8,8,60.00,0.01,0,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client","DockerClient","getImages",1,2,20,17,459.84,0.03,3,0,1,3,1,1,5.62,0,0,0,0,10,1,1,0,0,81.75,10
"No System Name","com.kpelykh.docker.client","DockerClient","getImages",1,2,20,17,459.84,0.03,4,0,1,3,1,1,5.62,0,0,0,0,10,1,1,0,0,81.75,10
"No System Name","com.kpelykh.docker.client","DockerClient","getImages",4,15,154,61,14925.21,0.30,10,11,0,21,2,1,16.34,0,1,2,3,87,1,17,0,5,913.33,67
"No System Name","com.kpelykh.docker.client.model","Info","getIndexServerAddress",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","Info","getInitPath",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","Info","getInitSha1",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","Info","getKernelVersion",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","Version","getKernelVersion",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","HostConfig$LxcConf","getKey",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","ChangeLog","getKind",1,2,8,8,60.00,0.01,0,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","HostConfig","getLinks",1,2,9,9,85.59,0.01,1,0,0,3,0,1,3.00,0,0,0,0,6,0,1,0,0,28.53,3
"No System Name","com.kpelykh.docker.client.model","HostConfig","getLxcConf",1,2,9,9,85.59,0.01,1,0,0,3,0,1,3.00,0,0,0,0,6,0,1,0,0,28.53,3
"No System Name","com.kpelykh.docker.client.model","Info","getLxcVersion",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","ContainerConfig","getMemoryLimit",1,2,8,8,60.00,0.01,0,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","ContainerConfig","getMemorySwap",1,2,8,8,60.00,0.01,0,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","CommitConfig","getMessage",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","ContainerInspectResponse","getMountLabel",1,2,8,8,60.00,0.01,1,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","Info","getNFd",1,2,8,8,60.00,0.01,0,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
"No System Name","com.kpelykh.docker.client.model","Info","getNGoroutines",1,2,8,8,60.00,0.01,0,0,0,3,0,1,2.50,0,0,0,0,5,0,1,0,0,24.00,3
